year,url,weekend
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W09/?area=FR&ref_=bo_wey_table_4
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W50/?area=FR&ref_=bo_wey_table_3
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W49/?area=FR&ref_=bo_wey_table_4
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W50/?area=FR&ref_=bo_wey_table_3
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W49/?area=FR&ref_=bo_wey_table_4
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W34/?area=FR&ref_=bo_wey_table_19
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W34/?area=FR&ref_=bo_wey_table_19
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W09/?area=FR&ref_=bo_wey_table_4
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W08/?area=FR&ref_=bo_wey_table_5
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W49/?area=FR&ref_=bo_wey_table_4
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W48/?area=FR&ref_=bo_wey_table_5
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W48/?area=FR&ref_=bo_wey_table_5
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W49/?area=FR&ref_=bo_wey_table_4
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W48/?area=FR&ref_=bo_wey_table_5
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W33/?area=FR&ref_=bo_wey_table_20
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W33/?area=FR&ref_=bo_wey_table_20
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W08/?area=FR&ref_=bo_wey_table_5
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W07/?area=FR&ref_=bo_wey_table_6
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W47/?area=FR&ref_=bo_wey_table_6
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W47/?area=FR&ref_=bo_wey_table_6
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W46/?area=FR&ref_=bo_wey_table_7
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W48/?area=FR&ref_=bo_wey_table_5
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W47/?area=FR&ref_=bo_wey_table_6
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W32/?area=FR&ref_=bo_wey_table_21
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W32/?area=FR&ref_=bo_wey_table_21
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W31/?area=FR&ref_=bo_wey_table_22
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W07/?area=FR&ref_=bo_wey_table_6
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W06/?area=FR&ref_=bo_wey_table_7
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W46/?area=FR&ref_=bo_wey_table_7
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W45/?area=FR&ref_=bo_wey_table_8
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W47/?area=FR&ref_=bo_wey_table_6
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W46/?area=FR&ref_=bo_wey_table_7
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W31/?area=FR&ref_=bo_wey_table_22
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W30/?area=FR&ref_=bo_wey_table_23
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W30/?area=FR&ref_=bo_wey_table_23
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W06/?area=FR&ref_=bo_wey_table_7
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W05/?area=FR&ref_=bo_wey_table_8
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W45/?area=FR&ref_=bo_wey_table_8
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W44/?area=FR&ref_=bo_wey_table_9
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W46/?area=FR&ref_=bo_wey_table_7
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W45/?area=FR&ref_=bo_wey_table_8
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W45/?area=FR&ref_=bo_wey_table_8
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W29/?area=FR&ref_=bo_wey_table_24
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W29/?area=FR&ref_=bo_wey_table_24
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W28/?area=FR&ref_=bo_wey_table_25
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W05/?area=FR&ref_=bo_wey_table_8
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W04/?area=FR&ref_=bo_wey_table_9
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W44/?area=FR&ref_=bo_wey_table_9
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W43/?area=FR&ref_=bo_wey_table_10
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W44/?area=FR&ref_=bo_wey_table_9
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W44/?area=FR&ref_=bo_wey_table_9
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W43/?area=FR&ref_=bo_wey_table_10
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W28/?area=FR&ref_=bo_wey_table_25
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W27/?area=FR&ref_=bo_wey_table_26
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W27/?area=FR&ref_=bo_wey_table_26
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W04/?area=FR&ref_=bo_wey_table_9
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W03/?area=FR&ref_=bo_wey_table_10
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W43/?area=FR&ref_=bo_wey_table_10
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W42/?area=FR&ref_=bo_wey_table_11
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W43/?area=FR&ref_=bo_wey_table_10
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W42/?area=FR&ref_=bo_wey_table_11
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W42/?area=FR&ref_=bo_wey_table_11
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W26/?area=FR&ref_=bo_wey_table_27
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W26/?area=FR&ref_=bo_wey_table_27
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W25/?area=FR&ref_=bo_wey_table_28
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W03/?area=FR&ref_=bo_wey_table_10
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W02/?area=FR&ref_=bo_wey_table_11
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W42/?area=FR&ref_=bo_wey_table_11
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W41/?area=FR&ref_=bo_wey_table_12
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W41/?area=FR&ref_=bo_wey_table_12
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W41/?area=FR&ref_=bo_wey_table_12
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W40/?area=FR&ref_=bo_wey_table_13
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W25/?area=FR&ref_=bo_wey_table_28
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W24/?area=FR&ref_=bo_wey_table_29
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W02/?area=FR&ref_=bo_wey_table_11
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W01/?area=FR&ref_=bo_wey_table_12
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W41/?area=FR&ref_=bo_wey_table_12
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W40/?area=FR&ref_=bo_wey_table_13
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W40/?area=FR&ref_=bo_wey_table_13
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W40/?area=FR&ref_=bo_wey_table_13
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W39/?area=FR&ref_=bo_wey_table_14
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W39/?area=FR&ref_=bo_wey_table_14
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W24/?area=FR&ref_=bo_wey_table_29
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W23/?area=FR&ref_=bo_wey_table_30
2024,https://www.boxofficemojo.com/weekend/by-year/2024/?area=FR,https://www.boxofficemojo.com/weekend/2024W01/?area=FR&ref_=bo_wey_table_12
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W39/?area=FR&ref_=bo_wey_table_14
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W39/?area=FR&ref_=bo_wey_table_14
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W38/?area=FR&ref_=bo_wey_table_15
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W38/?area=FR&ref_=bo_wey_table_15
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W23/?area=FR&ref_=bo_wey_table_30
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W22/?area=FR&ref_=bo_wey_table_31
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W38/?area=FR&ref_=bo_wey_table_15
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W38/?area=FR&ref_=bo_wey_table_15
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W37/?area=FR&ref_=bo_wey_table_16
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W37/?area=FR&ref_=bo_wey_table_16
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W22/?area=FR&ref_=bo_wey_table_31
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W21/?area=FR&ref_=bo_wey_table_32
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W37/?area=FR&ref_=bo_wey_table_16
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W37/?area=FR&ref_=bo_wey_table_16
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W36/?area=FR&ref_=bo_wey_table_17
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W36/?area=FR&ref_=bo_wey_table_17
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W21/?area=FR&ref_=bo_wey_table_32
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W20/?area=FR&ref_=bo_wey_table_33
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W20/?area=FR&ref_=bo_wey_table_33
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W36/?area=FR&ref_=bo_wey_table_17
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W36/?area=FR&ref_=bo_wey_table_17
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W35/?area=FR&ref_=bo_wey_table_18
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W35/?area=FR&ref_=bo_wey_table_18
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W35/?area=FR&ref_=bo_wey_table_18
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W34/?area=FR&ref_=bo_wey_table_19
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W19/?area=FR&ref_=bo_wey_table_34
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W19/?area=FR&ref_=bo_wey_table_34
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W17/?area=FR&ref_=bo_wey_table_35
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W35/?area=FR&ref_=bo_wey_table_18
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W34/?area=FR&ref_=bo_wey_table_19
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W34/?area=FR&ref_=bo_wey_table_19
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W34/?area=FR&ref_=bo_wey_table_19
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W33/?area=FR&ref_=bo_wey_table_20
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W17/?area=FR&ref_=bo_wey_table_35
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W16/?area=FR&ref_=bo_wey_table_36
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W33/?area=FR&ref_=bo_wey_table_20
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W33/?area=FR&ref_=bo_wey_table_20
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W32/?area=FR&ref_=bo_wey_table_21
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W33/?area=FR&ref_=bo_wey_table_20
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W32/?area=FR&ref_=bo_wey_table_21
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W32/?area=FR&ref_=bo_wey_table_21
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W16/?area=FR&ref_=bo_wey_table_36
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W15/?area=FR&ref_=bo_wey_table_37
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W32/?area=FR&ref_=bo_wey_table_21
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W31/?area=FR&ref_=bo_wey_table_22
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W31/?area=FR&ref_=bo_wey_table_22
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W31/?area=FR&ref_=bo_wey_table_22
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W15/?area=FR&ref_=bo_wey_table_37
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W14/?area=FR&ref_=bo_wey_table_38
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W31/?area=FR&ref_=bo_wey_table_22
2022,https://www.boxofficemojo.com/weekend/by-year/2022/?area=FR,https://www.boxofficemojo.com/weekend/2022W30/?area=FR&ref_=bo_wey_table_23
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W30/?area=FR&ref_=bo_wey_table_23
2023,https://www.boxofficemojo.com/weekend/by-year/2023/?area=FR,https://www.boxofficemojo.com/weekend/2023W30/?area=FR&ref_=bo_wey_table_23
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W14/?area=FR&ref_=bo_wey_table_38
2021,https://www.boxofficemojo.com/weekend/by-year/2021/?area=FR,https://www.boxofficemojo.com/weekend/2021W13/?area=FR&ref_=bo_wey_table_39
